,Idrecorrido,Powercod,Rutasalida,Placa,Capacidad,Fechaprogramacion,Horaprogramacion,Ingreso_Salida,Latitud,Longitud
198,13.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,7:06,SALIDA,10.3391766666667,-75.49288
199,13.0,B3353AA3,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,7:07,SALIDA,10.3391766666667,-75.49288
200,13.0,F24951BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,7:13,SALIDA,10.3392566666667,-75.4928983333333
201,,265A6488,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,7:16,SALIDA,10.3391733333333,-75.4929016666667
202,56.0,D3D69399,Ruta 1 Olaya,TVB199,31.0,10/14/2023,7:17,SALIDA,10.3392183333333,-75.49294
203,13.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,7:17,SALIDA,10.3391733333333,-75.4929016666667
204,56.0,C4C5D25A,Ruta 1 Olaya,TVB199,31.0,10/14/2023,7:20,SALIDA,10.3392183333333,-75.49294
205,13.0,A6656588,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,18:09,ENTRADA,10.3781566666667,-75.4977883333333
206,13.0,0A366CA5,Ruta 1 Olaya,TVB199,31.0,10/14/2023,18:11,ENTRADA,10.4061133333333,-75.4884733333333
207,13.0,56D3AA84,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,18:12,ENTRADA,10.4126283333333,-75.52815
208,13.0,66686676,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,18:19,ENTRADA,10.379125,-75.4899766666667
209,13.0,F28451BE,Ruta 1 Olaya,TVB199,31.0,10/14/2023,18:22,ENTRADA,10.4020683333333,-75.4732783333333
210,13.0,B37B39A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,18:22,ENTRADA,10.40763,-75.5096016666667
211,13.0,2652B784,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,18:24,ENTRADA,10.3796833333333,-75.4816866666667
212,13.0,B651B184,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,18:24,ENTRADA,10.3796766666667,-75.4816116666667
213,13.0,03B839A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,18:28,ENTRADA,10.4062433333333,-75.5015466666667
214,13.0,63FDA3A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,18:33,ENTRADA,10.399185,-75.5016383333333
215,13.0,F32E9499,Ruta 1 Olaya,TVB199,31.0,10/14/2023,18:38,ENTRADA,10.4017716666667,-75.462425
216,13.0,B3D69399,Ruta 1 Olaya,TVB199,31.0,10/14/2023,18:40,ENTRADA,10.4025166666667,-75.4598016666667
217,13.0,7AB3DFB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,18:42,ENTRADA,10.3888066666667,-75.5033133333333
218,13.0,9A9D3BA5,Ruta 1 Olaya,TVB199,31.0,10/14/2023,18:42,ENTRADA,10.40655,-75.44915
219,13.0,6A813FA5,Ruta 1 Olaya,TVB199,31.0,10/14/2023,18:46,ENTRADA,10.38678,-75.4497883333333
220,13.0,AAC5E8B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,18:46,ENTRADA,10.3883316666667,-75.503835
221,13.0,D650B084,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,19:00,SALIDA,10.3392916666667,-75.492925
222,13.0,046AD25A,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,19:02,SALIDA,10.3393233333333,-75.4929116666667
223,13.0,8A9240A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,19:02,SALIDA,10.3393233333333,-75.4929116666667
224,57.0,93139499,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,19:04,SALIDA,10.3392716666667,-75.4929833333333
225,13.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,19:05,SALIDA,10.3393233333333,-75.4929116666667
226,57.0,44D5D25A,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,19:06,SALIDA,10.3392716666667,-75.4929833333333
227,58.0,03183AA3,Ruta 3 Blas de Lezo,TVB199,31.0,10/14/2023,19:06,SALIDA,10.3392666666667,-75.4929566666667
228,58.0,5A24E4B0,Ruta 3 Blas de Lezo,TVB199,31.0,10/14/2023,19:07,SALIDA,10.3392666666667,-75.4929566666667
229,13.0,2A8DDCB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,19:08,SALIDA,10.3392516666667,-75.4928883333333
230,57.0,4AFCEFB0,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,19:11,SALIDA,10.33931,-75.4929033333333
231,58.0,C28751BE,Ruta 3 Blas de Lezo,TVB199,31.0,10/14/2023,19:14,SALIDA,10.339345,-75.4929016666667
232,58.0,43283AA3,Ruta 3 Blas de Lezo,TVB199,31.0,10/14/2023,19:15,SALIDA,10.339345,-75.4929016666667
233,57.0,5A53F5B0,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,19:20,SALIDA,10.33931,-75.4929033333333
234,57.0,B410935A,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,19:21,SALIDA,10.33931,-75.4929033333333
235,13.0,86F0B684,Ruta 2 Daniel Lemaitre,TVC949,16.0,10/14/2023,19:21,SALIDA,10.3394433333333,-75.49304
236,57.0,535339A3,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,19:21,SALIDA,10.33931,-75.4929033333333
237,57.0,4AAFF7B0,Ruta 3 Blas de Lezo,TVB862,22.0,10/14/2023,19:21,SALIDA,10.3393883333333,-75.4929983333333
238,58.0,DA933FA5,Ruta 3 Blas de Lezo,TVB199,31.0,10/14/2023,19:45,SALIDA,10.379325,-75.4778966666667
239,13.0,2A8DDCB0,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:00,ENTRADA,10.4151833333333,-75.5200833333333
240,13.0,D650B084,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:01,ENTRADA,10.4151833333333,-75.5200833333333
241,13.0,0474DA5A,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:06,ENTRADA,10.4086683333333,-75.515325
242,13.0,9A38DDB0,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:08,ENTRADA,10.406835,-75.5053283333333
243,13.0,4AAFF7B0,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:15,ENTRADA,10.39355,-75.4838583333333
244,13.0,B410935A,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:18,ENTRADA,10.3905333333333,-75.4786566666667
245,13.0,03183AA3,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:22,ENTRADA,10.37974,-75.47989
246,13.0,63143AA3,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:23,ENTRADA,10.37974,-75.47989
247,13.0,C44A8F5A,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:24,ENTRADA,10.3795933333333,-75.4805966666667
248,13.0,C28751BE,Ruta 6 Domingos,TVC949,16.0,10/15/2023,6:27,ENTRADA,10.37983,-75.4860366666667
249,13.0,469F6F88,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,6:32,ENTRADA,10.3803233333333,-75.487765
250,13.0,046AD25A,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,6:35,ENTRADA,10.3909433333333,-75.4880716666667
251,13.0,86F0B684,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,6:39,ENTRADA,10.3884533333333,-75.5027883333333
252,13.0,366FA484,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,6:39,ENTRADA,10.3884533333333,-75.5027883333333
253,13.0,06F16D88,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,6:39,ENTRADA,10.3884433333333,-75.5028266666667
254,13.0,220C51BE,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,6:41,ENTRADA,10.3889183333333,-75.51445
255,13.0,0A366CA5,Ruta 1 Olaya,TVB199,32.0,10/15/2023,7:00,SALIDA,10.33916,-75.492855
256,13.0,2652B784,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,7:01,SALIDA,10.3392216666667,-75.4928766666667
257,13.0,56D3AA84,Ruta 2 Daniel Lemaitre,Tvc949,15.0,10/15/2023,7:01,SALIDA,10.3392616666667,-75.49285
258,13.0,B37B39A3,Ruta 2 Daniel Lemaitre,Tvc949,15.0,10/15/2023,7:02,SALIDA,10.3392616666667,-75.49285
259,13.0,46DB5D76,Ruta 1 Olaya,TVB199,32.0,10/15/2023,7:02,SALIDA,10.3391816666667,-75.4928683333333
260,13.0,9A9D3BA5,Ruta 1 Olaya,TVB199,32.0,10/15/2023,7:04,SALIDA,10.3391483333333,-75.4928516666667
261,13.0,F32E9499,Ruta 1 Olaya,TVB199,32.0,10/15/2023,7:05,SALIDA,10.339125,-75.4928516666667
262,13.0,03B839A3,Ruta 2 Daniel Lemaitre,Tvc949,15.0,10/15/2023,7:07,SALIDA,10.3392233333333,-75.49287
263,13.0,66686676,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,7:07,SALIDA,10.33924,-75.4928883333333
264,13.0,B651B184,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,7:07,SALIDA,10.33924,-75.4928883333333
265,13.0,F28451BE,Ruta 1 Olaya,TVB199,32.0,10/15/2023,7:07,SALIDA,10.3392583333333,-75.492875
266,13.0,AAC5E8B0,Ruta 2 Daniel Lemaitre,Tvc949,15.0,10/15/2023,7:08,SALIDA,10.33927,-75.49282
267,13.0,06F16D88,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,17:42,SALIDA,10.3392,-75.492875
268,13.0,2A8DDCB0,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,17:42,SALIDA,10.3392283333333,-75.492885
269,13.0,9A38DDB0,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,17:47,SALIDA,10.3392116666667,-75.4928583333333
270,13.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,17:50,SALIDA,10.3392116666667,-75.4928583333333
271,13.0,046AD25A,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,17:50,SALIDA,10.3392116666667,-75.4928583333333
272,13.0,469F6F88,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,17:55,SALIDA,10.3392083333333,-75.49288
273,13.0,220C51BE,Ruta 3 Blas de Lezo,TVB862,22.0,10/15/2023,17:55,SALIDA,10.33928,-75.4929033333333
274,13.0,56D3AA84,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:06,ENTRADA,10.4090016666667,-75.5161
275,13.0,B37B39A3,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:09,ENTRADA,10.407565,-75.509195
276,13.0,0A366CA5,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:15,ENTRADA,10.3983116666667,-75.4934566666667
277,13.0,F32E9499,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:23,ENTRADA,10.393505,-75.4836716666667
278,13.0,B651B184,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:32,ENTRADA,10.3797216666667,-75.4817516666667
279,13.0,9A9D3BA5,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:36,ENTRADA,10.3800333333333,-75.4873116666667
280,13.0,A692AA84,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:36,ENTRADA,10.3800383333333,-75.487735
281,13.0,A6656588,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:36,ENTRADA,10.380035,-75.4878416666667
282,13.0,6A3EE4B0,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:43,ENTRADA,10.3899683333333,-75.494295
283,13.0,6A3EE4B0,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:43,ENTRADA,10.3899333333333,-75.4944816666667
284,13.0,63FDA3A3,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:46,ENTRADA,10.3885016666667,-75.5028466666667
285,13.0,7AB3DFB0,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:46,ENTRADA,10.3885016666667,-75.5028466666667
286,13.0,AAC5E8B0,Ruta 6 Domingos,TVB862,22.0,10/15/2023,19:52,ENTRADA,10.380165,-75.5032233333333
287,13.0,DAC3E8B0,,TVC949,16.0,10/16/2023,6:01,ENTRADA,10.4071429325268,-75.5071060359478
288,13.0,DAC3E8B0,,TVC949,16.0,10/16/2023,6:02,ENTRADA,10.4070007335395,-75.5064013693482
289,13.0,9A38DDB0,,TVC949,16.0,10/16/2023,6:04,ENTRADA,10.4065892659128,-75.5040842760354
290,13.0,F24951BE,,TVC949,16.0,10/16/2023,6:07,ENTRADA,10.4062023153529,-75.5017406120896
291,13.0,366FA484,,TVB862,22.0,10/16/2023,6:08,ENTRADA,10.3883866666667,-75.5031683333333
292,13.0,220C51BE,,TVB862,22.0,10/16/2023,6:10,ENTRADA,10.3889466666667,-75.5144716666667
293,13.0,73A4A3A3,,TVB862,22.0,10/16/2023,6:12,ENTRADA,10.3850183333333,-75.5069316666667
294,13.0,A6B7B684,,TVC949,16.0,10/16/2023,6:12,ENTRADA,10.3983221948147,-75.4934822581708
295,13.0,0648B384,,TVC949,16.0,10/16/2023,6:13,ENTRADA,10.398299144581,-75.4934465512633
296,13.0,D3D69399,Ruta 1 Olaya,TVB199,31.0,10/16/2023,6:13,ENTRADA,10.406945,-75.4926933333333
297,13.0,C398A092,,TVB862,22.0,10/16/2023,6:17,ENTRADA,10.3781133333333,-75.4977666666667
298,13.0,D3DB9F92,,TVB862,22.0,10/16/2023,6:18,ENTRADA,10.3781133333333,-75.4977666666667
299,13.0,76F56E88,,TVB862,22.0,10/16/2023,6:18,ENTRADA,10.3810466666667,-75.4963933333333
300,13.0,F6FC8F88,,TVC949,16.0,10/16/2023,6:21,ENTRADA,10.3935624472797,-75.4838360287249
301,13.0,046AD25A,,TVC949,16.0,10/16/2023,6:21,ENTRADA,10.3933355072513,-75.4834482818842
302,13.0,66676576,,TVC949,16.0,10/16/2023,6:25,ENTRADA,10.3898857254535,-75.4774613399059
303,13.0,E4CDB75A,Ruta 1 Olaya,TVB199,31.0,10/16/2023,6:26,ENTRADA,10.3988966666667,-75.4697783333333
304,13.0,B29F50BE,,TVB862,22.0,10/16/2023,6:28,ENTRADA,10.379245,-75.47812
305,13.0,F3F40D9C,,TVB862,22.0,10/16/2023,6:28,ENTRADA,10.3791133333333,-75.47625
306,13.0,265A6488,,TVB862,22.0,10/16/2023,6:29,ENTRADA,10.3790616666667,-75.475715
307,13.0,C4C5D25A,Ruta 1 Olaya,TVB199,31.0,10/16/2023,6:30,ENTRADA,10.4017433333333,-75.462365
308,13.0,63143AA3,,TVB862,22.0,10/16/2023,6:31,ENTRADA,10.3797466666667,-75.4707933333333
309,13.0,B3353AA3,Ruta 1 Olaya,TVB199,31.0,10/16/2023,6:31,ENTRADA,10.4024833333333,-75.4597816666667
310,13.0,36A4B284,Ruta 1 Olaya,TVB199,31.0,10/16/2023,6:31,ENTRADA,10.4024833333333,-75.4597816666667
311,13.0,0A17EDB0,Ruta 1 Olaya,TVB199,31.0,10/16/2023,6:33,ENTRADA,10.40505,-75.454085
312,13.0,12C253BE,Ruta 1 Olaya,TVB199,31.0,10/16/2023,6:39,ENTRADA,10.378265,-75.451315
313,13.0,2652B784,,TVB862,22.0,10/16/2023,6:59,SALIDA,10.33926,-75.492835
314,13.0,F32E9499,Ruta 1 Olaya,tvb199,32.0,10/16/2023,7:07,SALIDA,10.33921,-75.4928683333333
315,13.0,9A9D3BA5,Ruta 1 Olaya,tvb199,32.0,10/16/2023,7:07,SALIDA,10.33921,-75.4928683333333
316,13.0,63FDA3A3,,TVC949,16.0,10/16/2023,7:07,SALIDA,10.3392730280757,-75.4928844608366
317,13.0,B37B39A3,,TVC949,16.0,10/16/2023,7:08,SALIDA,10.3391688829288,-75.4928692895919
318,13.0,B651B184,,TVB862,22.0,10/16/2023,7:12,SALIDA,10.3392016666667,-75.492925
319,13.0,5A53F5B0,Ruta 1 Olaya,tvb199,32.0,10/16/2023,7:17,SALIDA,10.3392133333333,-75.4928633333333
320,59.0,1225E303,Ruta 1 Olaya,DJL837,4.0,10/16/2023,8:19,ENTRADA,10.3958248762033,-75.456357092034
321,61.0,1225E303,Ruta 1 Olaya,TVC121 ,40.0,10/16/2023,8:55,ENTRADA,10.3958248762033,-75.456357092034
322,62.0,1225E303,Ruta 1 Olaya,TVC121 ,40.0,10/16/2023,9:04,ENTRADA,10.3958248762033,-75.456357092034
323,63.0,1225E303,Ruta 1 Olaya,TVC121 ,40.0,10/16/2023,9:27,ENTRADA,10.3958248762033,-75.456357092034
324,,86F0B684,,TVB862,22.0,10/16/2023,17:56,ENTRADA,10.3885283333333,-75.5028483333333
325,,06F16D88,,TVB862,22.0,10/16/2023,17:56,ENTRADA,10.3885,-75.50292
326,,06F16D88,,TVB862,22.0,10/16/2023,17:56,ENTRADA,10.3884733333333,-75.503065
327,,0474DA5A,,Tvb199,32.0,10/16/2023,18:00,ENTRADA,10.40822,-75.5127666666667
328,,1A547139,,TVB862,22.0,10/16/2023,18:07,ENTRADA,10.3792016666667,-75.497315
329,,4AAFF7B0,,TVC121 ,40.0,10/16/2023,18:07,ENTRADA,10.4061966666667,-75.481175
330,,2A8DDCB0,,Tvb199,32.0,10/16/2023,18:10,ENTRADA,10.408105,-75.5122316666667
331,,B410935A,,TVC121 ,40.0,10/16/2023,18:11,ENTRADA,10.4021366666667,-75.4733933333333
332,,4AFCEFB0,,TVC121 ,40.0,10/16/2023,18:11,ENTRADA,10.4018933333333,-75.4728166666667
333,,C28751BE,,TVB862,22.0,10/16/2023,18:17,ENTRADA,10.3797616666667,-75.4822516666667
334,,93139499,,TVB862,22.0,10/16/2023,18:19,ENTRADA,10.379355,-75.478945
335,,03183AA3,,TVB862,22.0,10/16/2023,18:19,ENTRADA,10.37933,-75.4783916666667
336,,43283AA3,,TVB862,22.0,10/16/2023,18:19,ENTRADA,10.3792633333333,-75.4777416666667
337,,5A55E1B0,,TVC121 ,40.0,10/16/2023,18:25,ENTRADA,10.4018116666667,-75.4624016666667
338,,535339A3,,TVC121 ,40.0,10/16/2023,18:27,ENTRADA,10.4050416666667,-75.4542566666667
339,,D65DA484,,TVC121 ,40.0,10/16/2023,18:32,ENTRADA,10.3904,-75.4490466666667
340,,5A53F5B0,,TVC121 ,40.0,10/16/2023,18:32,ENTRADA,10.3898666666667,-75.44918
341,,44D5D25A,,TVC121 ,40.0,10/16/2023,18:34,ENTRADA,10.3786116666667,-75.451285
342,,F3F59399,,Tvb199,32.0,10/16/2023,19:04,SALIDA,10.3392733333333,-75.492935
343,,C4C5D25A,,Tvb199,32.0,10/16/2023,19:04,SALIDA,10.3392733333333,-75.492935
344,,B3353AA3,,Tvb199,32.0,10/16/2023,19:04,SALIDA,10.3392733333333,-75.492935
345,,D3D69399,,Tvb199,32.0,10/16/2023,19:04,SALIDA,10.3392733333333,-75.492935
346,,E4CDB75A,,Tvb199,32.0,10/16/2023,19:05,SALIDA,10.3392733333333,-75.492935
347,,D3DB9F92,,TVC121 ,40.0,10/16/2023,19:06,SALIDA,10.3392666666667,-75.4929383333333
348,,F3F40D9C,,TVC121 ,40.0,10/16/2023,19:06,SALIDA,10.3392666666667,-75.4929383333333
349,,265A6488,,TVC121 ,40.0,10/16/2023,19:07,SALIDA,10.3392666666667,-75.4929383333333
350,,DA9D28A5,,TVC121 ,40.0,10/16/2023,19:07,SALIDA,10.3392666666667,-75.4929383333333
351,65.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:07,SALIDA,10.339235,-75.4929316666667
352,,63143AA3,,TVC121 ,40.0,10/16/2023,19:08,SALIDA,10.339285,-75.49297
353,65.0,366FA484,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:08,SALIDA,10.3393183333333,-75.4929733333333
354,65.0,DA9D28A5,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:08,SALIDA,10.33923,-75.4929866666667
355,65.0,66676576,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:08,SALIDA,10.3392283333333,-75.4929816666667
356,65.0,F24951BE,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:09,SALIDA,10.3392516666667,-75.4929766666667
357,65.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:09,SALIDA,10.3392516666667,-75.4929766666667
358,65.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:09,SALIDA,10.3392516666667,-75.4929766666667
359,65.0,220C51BE,Ruta 2 Daniel Lemaitre,TVB862,22.0,10/16/2023,19:11,SALIDA,10.3392333333333,-75.4929583333333
360,,7A2B7A39,,TVB199,31.0,10/17/2023,5:45,ENTRADA,10.4429316666667,-75.52384
361,,4A25F6B0,,TVB199,31.0,10/17/2023,5:50,ENTRADA,10.4373916666667,-75.51661
362,,D4A4995A,,TVB199,31.0,10/17/2023,5:57,ENTRADA,10.41697,-75.5196833333333
363,,0488985A,,TVB862,22.0,10/17/2023,5:59,ENTRADA,10.39001,-75.4938483333333
364,,DA2DE9B0,,TVB862,22.0,10/17/2023,6:00,ENTRADA,10.3896016666667,-75.496015
365,,BA087B39,,TVB199,31.0,10/17/2023,6:01,ENTRADA,10.412005,-75.52133
366,,DA9D28A5,,TVB862,22.0,10/17/2023,6:02,ENTRADA,10.38844,-75.5027966666667
367,,AAE37939,,TVB862,22.0,10/17/2023,6:04,ENTRADA,10.387695,-75.51144
368,,8A9240A5,,TVB199,31.0,10/17/2023,6:05,ENTRADA,10.4080916666667,-75.5124533333333
369,,9A38DDB0,,TVB199,31.0,10/17/2023,6:07,ENTRADA,10.40685,-75.5053833333333
370,,73A4A3A3,,TVB862,22.0,10/17/2023,6:08,ENTRADA,10.3848516666667,-75.5068016666667
371,,F24951BE,,TVB199,31.0,10/17/2023,6:08,ENTRADA,10.40624,-75.5017533333333
372,,D3D69399,,Eqx 972,40.0,10/17/2023,6:12,ENTRADA,10.4061983333333,-75.4892216666667
373,,A6B7B684,,TVB199,31.0,10/17/2023,6:12,ENTRADA,10.3982833333333,-75.493475
374,,7465D35A,,TVB199,31.0,10/17/2023,6:12,ENTRADA,10.3979966666667,-75.4932983333333
375,,D3DB9F92,,TVB862,22.0,10/17/2023,6:14,ENTRADA,10.37811,-75.4977233333333
376,,76F56E88,,TVB862,22.0,10/17/2023,6:14,ENTRADA,10.37811,-75.4977233333333
377,,6421995A,,Eqx 972,40.0,10/17/2023,6:15,ENTRADA,10.40266,-75.4828916666667
378,,04DAB85A,,TVB199,31.0,10/17/2023,6:15,ENTRADA,10.394435,-75.4880316666667
379,,F6FC8F88,,TVB199,31.0,10/17/2023,6:16,ENTRADA,10.39392,-75.4844116666667
380,,4A2D7B39,,Eqx 972,40.0,10/17/2023,6:18,ENTRADA,10.4045316666667,-75.4787016666667
381,,464C6A88,,TVB199,31.0,10/17/2023,6:20,ENTRADA,10.3905566666667,-75.4786716666667
382,,66676576,,TVB199,31.0,10/17/2023,6:20,ENTRADA,10.3905566666667,-75.4786716666667
383,,469F6F88,,TVB862,22.0,10/17/2023,6:23,ENTRADA,10.37988,-75.4879216666667
384,,0A0F8839,,TVB862,22.0,10/17/2023,6:23,ENTRADA,10.3798716666667,-75.4873333333333
385,,F3F40D9C,,TVB862,22.0,10/17/2023,6:28,ENTRADA,10.3791816666667,-75.4769783333333
386,,B29F50BE,,TVB862,22.0,10/17/2023,6:29,ENTRADA,10.3791483333333,-75.4767966666667
387,,CADB83A5,,TVB862,22.0,10/17/2023,6:30,ENTRADA,10.3790183333333,-75.4747983333333
388,,265A6488,,TVB862,22.0,10/17/2023,6:30,ENTRADA,10.3788533333333,-75.4730783333333
389,,F697B684,,Eqx 972,40.0,10/17/2023,6:34,ENTRADA,10.4002266666667,-75.4666266666667
390,,DA77F5B0,,Eqx 972,40.0,10/17/2023,6:36,ENTRADA,10.401165,-75.4643283333333
391,,36A4B284,,Eqx 972,40.0,10/17/2023,6:38,ENTRADA,10.402465,-75.4596783333333
392,,8A3EF8B0,,Eqx 972,40.0,10/17/2023,6:43,ENTRADA,10.4067933333333,-75.4495133333333
393,,5A178639,,Eqx 972,40.0,10/17/2023,6:43,ENTRADA,10.4067933333333,-75.4495133333333
394,,C6B99C84,,TVB199,31.0,10/17/2023,6:44,ENTRADA,10.3714366666667,-75.455645
395,,6A79EAB0,,Eqx 972,40.0,10/17/2023,6:46,ENTRADA,10.39059,-75.44895
396,,C4288F5A,,Eqx 972,40.0,10/17/2023,6:46,ENTRADA,10.39059,-75.44895
397,,73A8A092,,Eqx 972,40.0,10/17/2023,6:49,ENTRADA,10.3779783333333,-75.4513466666667
398,,12C253BE,,Eqx 972,40.0,10/17/2023,6:49,ENTRADA,10.3775733333333,-75.4514516666667
399,,F4548B5A,,Eqx 972,40.0,10/17/2023,6:49,ENTRADA,10.3761033333333,-75.45172
400,,C44A8F5A,,TVB862,22.0,10/17/2023,7:04,SALIDA,10.3391366666667,-75.4928966666667
401,66.0,C44A8F5A,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:09,SALIDA,10.33922,-75.4929
402,66.0,A38F39A3,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:09,SALIDA,10.33922,-75.4929
403,66.0,5A24E4B0,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:09,SALIDA,10.3391933333333,-75.4928666666667
404,66.0,93139499,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:09,SALIDA,10.3392016666667,-75.4928616666667
405,66.0,1A547139,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:10,SALIDA,10.3392016666667,-75.4928616666667
406,67.0,1225E303,Ruta 1 Olaya,EQR909,4.0,10/17/2023,7:12,SALIDA,10.3391716666667,-75.4929083333333
407,67.0,1225E303,Ruta 1 Olaya,EQR909,4.0,10/17/2023,7:13,SALIDA,10.3391766666667,-75.4929283333333
408,66.0,C28751BE,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:14,SALIDA,10.3392016666667,-75.4928616666667
409,,0474DA5A,,TVC949,16.0,10/17/2023,7:18,SALIDA,10.3392166666667,-75.49288
410,,D650B084,,TVC949,16.0,10/17/2023,7:19,SALIDA,10.3392166666667,-75.49288
411,,06F16D88,,TVC949,16.0,10/17/2023,7:19,SALIDA,10.3392166666667,-75.49288
412,,86F0B684,,TVC949,16.0,10/17/2023,7:19,SALIDA,10.3392166666667,-75.49288
413,,B410935A,,TVC949,16.0,10/17/2023,7:19,SALIDA,10.3392166666667,-75.49288
414,66.0,03183AA3,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:19,SALIDA,10.339235,-75.4929466666667
415,66.0,5A53F5B0,Ruta 3 Blas de Lezo,TVB862,22.0,10/17/2023,7:19,SALIDA,10.339235,-75.4929466666667
416,68.0,44D5D25A,Ruta 1 Olaya,TVC121 ,40.0,10/17/2023,7:21,SALIDA,10.339275,-75.492875
417,68.0,5A55E1B0,Ruta 1 Olaya,TVC121 ,40.0,10/17/2023,7:21,SALIDA,10.3392566666667,-75.49287
418,68.0,D65DA484,Ruta 1 Olaya,TVC121 ,40.0,10/17/2023,7:22,SALIDA,10.339235,-75.4928633333333
419,68.0,4AAFF7B0,Ruta 1 Olaya,TVC121 ,40.0,10/17/2023,7:22,SALIDA,10.339235,-75.4928633333333
420,68.0,535339A3,Ruta 1 Olaya,TVC121 ,40.0,10/17/2023,7:22,SALIDA,10.339235,-75.4928633333333
